month,date,year,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,percent_4hr_target_achieved
201308,2013-08-01,2013,S92000003,S08000022,H227H,Minor Injury Unit or Other,102,NA,z,101,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.01960784313727
201308,2013-08-01,2013,S92000003,S08000032,L106H,Emergency Department,5783,5783,NA,5236,5236,NA,1609,NA,7,NA,3829,NA,181,NA,157,NA,25,NA,0,NA,90.54124157011931
201308,2013-08-01,2013,S92000003,S08000032,L206H,Minor Injury Unit or Other,56,NA,z,56,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201308,2013-08-01,2013,S92000003,S08000032,L207H,Minor Injury Unit or Other,97,NA,z,97,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201308,2013-08-01,2013,S92000003,S08000032,L302H,Emergency Department,4871,4871,NA,4664,4664,NA,1335,NA,5,NA,3410,NA,112,NA,9,NA,3,NA,0,NA,95.75035926914391
201308,2013-08-01,2013,S92000003,S08000032,L308H,Emergency Department,5427,5427,NA,5046,5046,NA,1070,NA,8,NA,4004,NA,242,NA,103,NA,10,NA,0,NA,92.97954671088999
201308,2013-08-01,2013,S92000003,S08000024,S108H,Minor Injury Unit or Other,148,NA,z,148,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201308,2013-08-01,2013,S92000003,S08000024,S116H,Minor Injury Unit or Other,3615,3615,NA,3395,3395,NA,1127,NA,1,NA,2456,NA,31,NA,0,NA,15,NA,0,NA,93.91424619640387
201308,2013-08-01,2013,S92000003,S08000024,S308H,Emergency Department,4415,4415,NA,4310,4310,NA,931,NA,3,NA,3401,NA,80,NA,0,NA,0,NA,0,NA,97.62174405436014
201308,2013-08-01,2013,S92000003,S08000024,S314H,Emergency Department,10231,10231,NA,9544,9544,NA,3033,NA,15,NA,6866,NA,317,NA,0,NA,40,NA,2,NA,93.28511386961196
201308,2013-08-01,2013,S92000003,S08000024,S319H,Emergency Department,3293,3293,NA,3259,3259,NA,464,NA,0,NA,2829,NA,0,NA,0,NA,0,NA,0,NA,98.96750683267537
201308,2013-08-01,2013,S92000003,S08000025,R103H,Minor Injury Unit or Other,400,400,NA,395,395,NA,108,NA,0,NA,278,NA,2,NA,12,NA,0,NA,0,NA,98.75
201308,2013-08-01,2013,S92000003,S08000026,Z102H,Emergency Department,665,665,NA,660,660,NA,181,NA,0,NA,451,NA,1,NA,32,NA,0,NA,0,NA,99.24812030075188
201308,2013-08-01,2013,S92000003,S08000030,T101H,Emergency Department,4146,4146,NA,4074,4074,NA,838,NA,7,NA,3028,NA,268,NA,5,NA,0,NA,0,NA,98.26338639652677
201308,2013-08-01,2013,S92000003,S08000030,T202H,Emergency Department,2340,2340,NA,2308,2308,NA,370,NA,0,NA,1552,NA,343,NA,75,NA,0,NA,0,NA,98.63247863247864
201308,2013-08-01,2013,S92000003,S08000030,T205H,Minor Injury Unit or Other,38,38,NA,38,38,NA,1,NA,0,NA,36,NA,1,NA,0,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T207H,Minor Injury Unit or Other,26,26,NA,26,26,NA,0,NA,0,NA,14,NA,2,NA,10,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T209H,Minor Injury Unit or Other,295,295,NA,295,295,NA,0,NA,0,NA,280,NA,14,NA,1,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T304H,Minor Injury Unit or Other,1240,1240,NA,1238,1238,NA,0,NA,1,NA,1153,NA,81,NA,5,NA,0,NA,0,NA,99.83870967741936
201308,2013-08-01,2013,S92000003,S08000030,T305H,Minor Injury Unit or Other,313,313,NA,313,313,NA,0,NA,0,NA,285,NA,27,NA,1,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T316H,Minor Injury Unit or Other,226,226,NA,226,226,NA,0,NA,0,NA,205,NA,16,NA,5,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T319H,Minor Injury Unit or Other,595,595,NA,595,595,NA,0,NA,0,NA,565,NA,30,NA,0,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T320H,Minor Injury Unit or Other,300,300,NA,300,300,NA,0,NA,0,NA,270,NA,25,NA,5,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000030,T357C,Minor Injury Unit or Other,629,629,NA,629,629,NA,0,NA,0,NA,590,NA,36,NA,3,NA,0,NA,0,NA,100
201308,2013-08-01,2013,S92000003,S08000028,W106H,Minor Injury Unit or Other,60,NA,z,60,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201308,2013-08-01,2013,S92000003,S08000028,W107H,Emergency Department,565,565,NA,546,546,NA,110,NA,1,NA,436,NA,11,NA,7,NA,0,NA,0,NA,96.63716814159292
201308,2013-08-01,2013,S92000003,S08000028,W108H,Minor Injury Unit or Other,120,NA,z,120,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000015,A101H,Minor Injury Unit or Other,214,NA,z,214,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000015,A110H,Minor Injury Unit or Other,77,NA,z,77,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000015,A111H,Emergency Department,6000,6000,NA,5659,5659,NA,2329,NA,12,NA,3231,NA,112,NA,316,NA,15,NA,0,NA,94.31666666666668
201309,2013-09-01,2013,S92000003,S08000015,A210H,Emergency Department,3739,3739,NA,3399,3399,NA,1325,NA,3,NA,2257,NA,111,NA,43,NA,22,NA,2,NA,90.90665953463493
201309,2013-09-01,2013,S92000003,S08000015,A216H,Minor Injury Unit or Other,122,NA,z,122,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000016,B103H,Minor Injury Unit or Other,13,NA,z,13,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000016,B105H,Minor Injury Unit or Other,108,NA,z,108,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000016,B114H,Minor Injury Unit or Other,20,NA,z,20,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000016,B118H,Minor Injury Unit or Other,62,NA,z,62,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000016,B120H,Emergency Department,2185,2185,NA,2141,2141,NA,788,NA,2,NA,1051,NA,249,NA,95,NA,1,NA,0,NA,97.98627002288329
201309,2013-09-01,2013,S92000003,S08000017,Y101H,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000017,Y106H,Minor Injury Unit or Other,44,NA,z,44,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000017,Y109H,Minor Injury Unit or Other,10,NA,z,10,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000017,Y110H,Minor Injury Unit or Other,18,18,NA,18,18,NA,0,NA,0,NA,11,NA,7,NA,0,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000017,Y144H,Emergency Department,969,969,NA,933,933,NA,98,NA,0,NA,855,NA,16,NA,0,NA,2,NA,0,NA,96.28482972136223
201309,2013-09-01,2013,S92000003,S08000017,Y146H,Emergency Department,2961,2961,NA,2748,2748,NA,986,NA,3,NA,1880,NA,92,NA,0,NA,2,NA,0,NA,92.806484295846
201309,2013-09-01,2013,S92000003,S08000029,F704H,Emergency Department,5259,5259,NA,4968,4968,NA,1243,NA,7,NA,3707,NA,132,NA,170,NA,17,NA,0,NA,94.46662863662293
201309,2013-09-01,2013,S92000003,S08000029,F708H,Minor Injury Unit or Other,177,NA,z,177,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000029,F709H,Minor Injury Unit or Other,431,NA,z,431,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000029,F805H,Minor Injury Unit or Other,1691,1691,NA,1691,1691,NA,13,NA,0,NA,1502,NA,170,NA,6,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000019,V201H,Minor Injury Unit or Other,1321,1321,NA,1321,1321,NA,1,NA,0,NA,568,NA,54,NA,698,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000019,V217H,Emergency Department,5155,5155,NA,4729,4729,NA,1210,NA,4,NA,1466,NA,34,NA,2441,NA,49,NA,10,NA,91.73617846750727
201309,2013-09-01,2013,S92000003,S08000020,N101H,Emergency Department,5331,5331,NA,5072,5072,NA,1300,NA,21,NA,3538,NA,32,NA,440,NA,11,NA,0,NA,95.14162446070156
201309,2013-09-01,2013,S92000003,S08000020,N121H,Emergency Department,1721,1721,NA,1704,1704,NA,379,NA,0,NA,1338,NA,0,NA,4,NA,1,NA,0,NA,99.01220220801859
201309,2013-09-01,2013,S92000003,S08000020,N151H,Minor Injury Unit or Other,86,NA,z,86,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N331H,Minor Injury Unit or Other,14,NA,z,14,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N332H,Minor Injury Unit or Other,76,NA,z,76,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N333H,Minor Injury Unit or Other,1349,NA,z,1346,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.77761304670126
201309,2013-09-01,2013,S92000003,S08000020,N334H,Minor Injury Unit or Other,813,NA,z,811,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.7539975399754
201309,2013-09-01,2013,S92000003,S08000020,N335H,Minor Injury Unit or Other,345,NA,z,345,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N336H,Minor Injury Unit or Other,199,NA,z,199,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N337H,Minor Injury Unit or Other,300,NA,z,298,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.33333333333333
201309,2013-09-01,2013,S92000003,S08000020,N411H,Emergency Department,2137,2137,NA,1961,1961,NA,468,NA,5,NA,1606,NA,35,NA,23,NA,14,NA,0,NA,91.76415535797847
201309,2013-09-01,2013,S92000003,S08000020,N431H,Minor Injury Unit or Other,42,NA,z,42,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N432H,Minor Injury Unit or Other,30,NA,z,30,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N433H,Minor Injury Unit or Other,117,NA,z,117,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N434H,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N451H,Minor Injury Unit or Other,39,NA,z,39,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000020,N494H,Minor Injury Unit or Other,131,NA,z,131,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000031,C206H,Minor Injury Unit or Other,1250,1250,NA,1235,1235,NA,228,NA,0,NA,962,NA,58,NA,2,NA,0,NA,0,NA,98.8
201309,2013-09-01,2013,S92000003,S08000031,C313H,Emergency Department,2611,2611,NA,2470,2470,NA,742,NA,1,NA,1641,NA,29,NA,198,NA,11,NA,0,NA,94.59977020298737
201309,2013-09-01,2013,S92000003,S08000031,C418H,Emergency Department,5613,5613,NA,5287,5287,NA,1916,NA,17,NA,3479,NA,83,NA,118,NA,8,NA,0,NA,94.19205415998574
201309,2013-09-01,2013,S92000003,S08000031,G107H,Emergency Department,6911,6911,NA,6462,6462,NA,2290,NA,18,NA,4176,NA,86,NA,341,NA,1,NA,0,NA,93.50311098249168
201309,2013-09-01,2013,S92000003,S08000031,G207H,Minor Injury Unit or Other,1474,1474,NA,1472,1472,NA,0,NA,0,NA,1355,NA,80,NA,39,NA,0,NA,0,NA,99.86431478968792
201309,2013-09-01,2013,S92000003,S08000031,G306H,Minor Injury Unit or Other,2142,2142,NA,2141,2141,NA,0,NA,0,NA,2025,NA,105,NA,12,NA,0,NA,0,NA,99.95331465919702
201309,2013-09-01,2013,S92000003,S08000031,G306H,Emergency Department,4865,4865,NA,4543,4543,NA,1543,NA,9,NA,2988,NA,256,NA,69,NA,24,NA,0,NA,93.38129496402877
201309,2013-09-01,2013,S92000003,S08000031,G405H,Emergency Department,3868,3868,NA,3675,3675,NA,1147,NA,7,NA,2512,NA,134,NA,68,NA,0,NA,0,NA,95.01034126163393
201309,2013-09-01,2013,S92000003,S08000031,G513H,Emergency Department,3586,3586,NA,3535,3535,NA,1091,NA,3,NA,2483,NA,1,NA,8,NA,0,NA,0,NA,98.57780256553262
201309,2013-09-01,2013,S92000003,S08000031,G516H,Emergency Department,4904,4904,NA,4272,4272,NA,1583,NA,12,NA,2993,NA,107,NA,209,NA,45,NA,0,NA,87.11256117455139
201309,2013-09-01,2013,S92000003,S08000022,C106H,Minor Injury Unit or Other,585,NA,z,579,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,98.97435897435898
201309,2013-09-01,2013,S92000003,S08000022,C108H,Minor Injury Unit or Other,88,NA,z,85,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,96.5909090909091
201309,2013-09-01,2013,S92000003,S08000022,C113H,Minor Injury Unit or Other,332,NA,z,326,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,98.19277108433735
201309,2013-09-01,2013,S92000003,S08000022,C121H,Emergency Department,581,581,NA,574,574,NA,95,NA,0,NA,475,NA,11,NA,0,NA,0,NA,0,NA,98.79518072289156
201309,2013-09-01,2013,S92000003,S08000022,C122H,Minor Injury Unit or Other,457,NA,z,446,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,97.59299781181619
201309,2013-09-01,2013,S92000003,S08000022,H101H,Minor Injury Unit or Other,195,NA,z,192,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,98.46153846153847
201309,2013-09-01,2013,S92000003,S08000022,H103H,Emergency Department,446,446,NA,423,423,NA,145,NA,1,NA,295,NA,5,NA,0,NA,1,NA,0,NA,94.84304932735425
201309,2013-09-01,2013,S92000003,S08000022,H106H,Minor Injury Unit or Other,15,NA,z,15,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H202H,Emergency Department,2690,2690,NA,2594,2594,NA,711,NA,2,NA,1970,NA,7,NA,0,NA,2,NA,0,NA,96.43122676579927
201309,2013-09-01,2013,S92000003,S08000022,H208H,Minor Injury Unit or Other,599,NA,z,599,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H210H,Minor Injury Unit or Other,101,NA,z,101,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H212H,Emergency Department,766,766,NA,735,735,NA,134,NA,0,NA,629,NA,3,NA,0,NA,0,NA,0,NA,95.95300261096605
201309,2013-09-01,2013,S92000003,S08000022,H214H,Minor Injury Unit or Other,411,NA,z,411,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H215H,Minor Injury Unit or Other,251,NA,z,251,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H217H,Minor Injury Unit or Other,166,NA,z,166,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H219H,Minor Injury Unit or Other,164,NA,z,163,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.39024390243902
201309,2013-09-01,2013,S92000003,S08000022,H224H,Minor Injury Unit or Other,341,NA,z,327,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,95.89442815249268
201309,2013-09-01,2013,S92000003,S08000022,H227B,Minor Injury Unit or Other,124,NA,z,124,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000022,H227H,Minor Injury Unit or Other,57,NA,z,54,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,94.73684210526315
201309,2013-09-01,2013,S92000003,S08000032,L106H,Emergency Department,5500,5500,NA,4914,4914,NA,1475,NA,7,NA,3680,NA,195,NA,143,NA,23,NA,0,NA,89.34545454545454
201309,2013-09-01,2013,S92000003,S08000032,L206H,Minor Injury Unit or Other,61,NA,z,61,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000032,L207H,Minor Injury Unit or Other,97,NA,z,97,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000032,L302H,Emergency Department,4615,4615,NA,4323,4323,NA,1257,NA,1,NA,3220,NA,126,NA,11,NA,37,NA,8,NA,93.67280606717226
201309,2013-09-01,2013,S92000003,S08000032,L308H,Emergency Department,5037,5037,NA,4710,4710,NA,1077,NA,13,NA,3684,NA,213,NA,50,NA,11,NA,1,NA,93.5080405002978
201309,2013-09-01,2013,S92000003,S08000024,S108H,Minor Injury Unit or Other,100,NA,z,100,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000024,S116H,Minor Injury Unit or Other,3482,3482,NA,3221,3221,NA,1110,NA,1,NA,2344,NA,27,NA,0,NA,28,NA,0,NA,92.50430786904079
201309,2013-09-01,2013,S92000003,S08000024,S308H,Emergency Department,4264,4264,NA,4148,4148,NA,908,NA,7,NA,3264,NA,85,NA,0,NA,8,NA,1,NA,97.27954971857412
201309,2013-09-01,2013,S92000003,S08000024,S314H,Emergency Department,9725,9725,NA,8874,8874,NA,2752,NA,18,NA,6702,NA,253,NA,0,NA,104,NA,5,NA,91.24935732647815
201309,2013-09-01,2013,S92000003,S08000024,S319H,Emergency Department,3516,3516,NA,3486,3486,NA,454,NA,0,NA,3062,NA,0,NA,0,NA,1,NA,0,NA,99.14675767918088
201309,2013-09-01,2013,S92000003,S08000025,R103H,Minor Injury Unit or Other,413,413,NA,412,412,NA,119,NA,0,NA,292,NA,0,NA,2,NA,0,NA,0,NA,99.75786924939467
201309,2013-09-01,2013,S92000003,S08000026,Z102H,Emergency Department,639,639,NA,629,629,NA,148,NA,0,NA,467,NA,5,NA,19,NA,1,NA,0,NA,98.43505477308294
201309,2013-09-01,2013,S92000003,S08000030,T101H,Emergency Department,4164,4164,NA,4094,4094,NA,858,NA,13,NA,3065,NA,226,NA,2,NA,0,NA,0,NA,98.31892411143131
201309,2013-09-01,2013,S92000003,S08000030,T202H,Emergency Department,2085,2085,NA,2059,2059,NA,293,NA,0,NA,1421,NA,306,NA,65,NA,1,NA,0,NA,98.75299760191847
201309,2013-09-01,2013,S92000003,S08000030,T205H,Minor Injury Unit or Other,30,30,NA,30,30,NA,0,NA,0,NA,26,NA,4,NA,0,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000030,T207H,Minor Injury Unit or Other,10,10,NA,10,10,NA,0,NA,0,NA,6,NA,2,NA,2,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000030,T209H,Minor Injury Unit or Other,280,280,NA,280,280,NA,0,NA,0,NA,262,NA,18,NA,0,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000030,T304H,Minor Injury Unit or Other,1151,1151,NA,1151,1151,NA,0,NA,0,NA,1042,NA,105,NA,4,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000030,T305H,Minor Injury Unit or Other,288,288,NA,288,288,NA,0,NA,0,NA,269,NA,18,NA,1,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000030,T316H,Minor Injury Unit or Other,163,163,NA,162,162,NA,0,NA,0,NA,134,NA,21,NA,8,NA,0,NA,0,NA,99.38650306748467
201309,2013-09-01,2013,S92000003,S08000030,T319H,Minor Injury Unit or Other,626,626,NA,626,626,NA,0,NA,1,NA,586,NA,37,NA,2,NA,0,NA,0,NA,100
201309,2013-09-01,2013,S92000003,S08000030,T320H,Minor Injury Unit or Other,254,254,NA,253,253,NA,1,NA,0,NA,217,NA,25,NA,11,NA,0,NA,0,NA,99.60629921259843
201309,2013-09-01,2013,S92000003,S08000030,T357C,Minor Injury Unit or Other,533,533,NA,532,532,NA,0,NA,0,NA,496,NA,35,NA,2,NA,0,NA,0,NA,99.812382739212
201309,2013-09-01,2013,S92000003,S08000028,W106H,Minor Injury Unit or Other,34,NA,z,34,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201309,2013-09-01,2013,S92000003,S08000028,W107H,Emergency Department,504,504,NA,491,491,NA,107,NA,2,NA,387,NA,6,NA,2,NA,0,NA,0,NA,97.42063492063492
201309,2013-09-01,2013,S92000003,S08000028,W108H,Minor Injury Unit or Other,125,NA,z,125,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000015,A101H,Minor Injury Unit or Other,201,NA,z,201,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000015,A110H,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000015,A111H,Emergency Department,5687,5687,NA,5454,5454,NA,2386,NA,6,NA,2976,NA,84,NA,235,NA,3,NA,0,NA,95.90293652189203
201310,2013-10-01,2013,S92000003,S08000015,A210H,Emergency Department,3620,3620,NA,3278,3278,NA,1386,NA,7,NA,2092,NA,102,NA,33,NA,10,NA,0,NA,90.5524861878453
201310,2013-10-01,2013,S92000003,S08000015,A216H,Minor Injury Unit or Other,91,NA,z,91,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000016,B103H,Minor Injury Unit or Other,13,NA,z,13,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000016,B105H,Minor Injury Unit or Other,103,NA,z,103,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000016,B114H,Minor Injury Unit or Other,27,NA,z,27,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000016,B118H,Minor Injury Unit or Other,58,NA,z,58,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000016,B120H,Emergency Department,2198,2198,NA,2151,2151,NA,809,NA,1,NA,1085,NA,222,NA,81,NA,1,NA,0,NA,97.8616924476797
201310,2013-10-01,2013,S92000003,S08000017,Y101H,Minor Injury Unit or Other,26,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000017,Y106H,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000017,Y109H,Minor Injury Unit or Other,6,NA,z,6,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000017,Y110H,Minor Injury Unit or Other,14,14,NA,14,14,NA,0,NA,0,NA,10,NA,4,NA,0,NA,0,NA,0,NA,100
201310,2013-10-01,2013,S92000003,S08000017,Y144H,Emergency Department,949,949,NA,937,937,NA,110,NA,0,NA,813,NA,26,NA,0,NA,0,NA,0,NA,98.73551106427819
201310,2013-10-01,2013,S92000003,S08000017,Y146H,Emergency Department,2737,2737,NA,2583,2583,NA,933,NA,0,NA,1707,NA,97,NA,0,NA,1,NA,0,NA,94.37340153452686
201310,2013-10-01,2013,S92000003,S08000029,F704H,Emergency Department,5105,5105,NA,4773,4773,NA,1254,NA,9,NA,3538,NA,127,NA,177,NA,25,NA,5,NA,93.49657198824681
201310,2013-10-01,2013,S92000003,S08000029,F708H,Minor Injury Unit or Other,128,NA,z,128,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000029,F709H,Minor Injury Unit or Other,350,NA,z,350,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
201310,2013-10-01,2013,S92000003,S08000029,F805H,Minor Injury Unit or Other,1504,1504,NA,1504,1504,NA,7,NA,0,NA,1324,NA,171,NA,2,NA,0,NA,0,NA,100
201310,2013-10-01,2013,S92000003,S08000019,V201H,Minor Injury Unit or Other,1243,1243,NA,1243,1243,NA,2,NA,0,NA,429,NA,55,NA,757,NA,0,NA,0,NA,100
201310,2013-10-01,2013,S92000003,S08000019,V217H,Emergency Department,4795,4795,NA,4391,4391,NA,1252,NA,8,NA,1342,NA,29,NA,2164,NA,17,NA,0,NA,91.57455683003128
201310,2013-10-01,2013,S92000003,S08000020,N101H,Emergency Department,5121,5121,NA,4892,4892,NA,1325,NA,25,NA,3335,NA,35,NA,401,NA,12,NA,1,NA,95.52821714508885
201310,2013-10-01,2013,S92000003,S08000020,N121H,Emergency Department,1340,1340,NA,1329,1329,NA,294,NA,0,NA,1037,NA,0,NA,9,NA,0,NA,0,NA,99.17910447761194
