WeekEnding,HB,HBQF,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20210815,S08000024,,Emergency,,Gynaecology,,18,26.5,-32.1
20210815,S08000024,,Emergency,,Medical (excl. Cardiology & Cancer),,847,849,-0.2
20210815,S08000024,,Emergency,,Medical (incl. Cardiology & Cancer),,952,943,1
20210815,S08000024,,Emergency,,Paediatrics (medical & surgical),,166,103,61.2
20210815,S08000024,,Emergency,,Paediatrics (medical),,153,86.5,76.9
20210815,S08000024,,Emergency,,Paediatrics (surgical),,13,16.5,-21.2
20210815,S08000024,,Emergency,,Surgery,,408,462.5,-11.8
20210815,S08000025,,Emergency,,All,d,37,38.5,-3.9
20210815,S08000025,,Emergency,,Medical (excl. Cardiology & Cancer),,26,20,30
20210815,S08000025,,Emergency,,Medical (incl. Cardiology & Cancer),,26,20,30
20210815,S08000025,,Emergency,,Surgery,,11,18.5,-40.5
20210815,S08000026,,Emergency,,All,d,38,32,18.8
20210815,S08000026,,Emergency,,Medical (excl. Cardiology & Cancer),,20,19.5,2.6
20210815,S08000026,,Emergency,,Medical (incl. Cardiology & Cancer),,20,19.5,2.6
20210815,S08000026,,Emergency,,Surgery,,18,12.5,44
20210815,S08000028,,Emergency,,All,d,60,64.5,-7
20210815,S08000028,,Emergency,,Community,,10,11,-9.1
20210815,S08000028,,Emergency,,Medical (excl. Cardiology & Cancer),,26,35,-25.7
20210815,S08000028,,Emergency,,Medical (incl. Cardiology & Cancer),,26,35,-25.7
20210815,S08000028,,Emergency,,Surgery,,20,17,17.6
20210815,S08000029,,Emergency,,Accident & Emergency,,80,66,21.2
20210815,S08000029,,Emergency,,All,d,776,793.5,-2.2
20210815,S08000029,,Emergency,,Cardiology,,27,28,-3.6
20210815,S08000029,,Emergency,,Gynaecology,,23,20,15
20210815,S08000029,,Emergency,,Medical (excl. Cardiology & Cancer),,376,418,-10
20210815,S08000029,,Emergency,,Medical (incl. Cardiology & Cancer),,403,446,-9.6
20210815,S08000029,,Emergency,,Paediatrics (medical & surgical),,77,58,32.8
20210815,S08000029,,Emergency,,Paediatrics (medical),,76,58,31
20210815,S08000029,,Emergency,,Surgery,,190,196.5,-3.3
20210815,S08000030,,Emergency,,Accident & Emergency,,88,68,29.4
20210815,S08000030,,Emergency,,All,d,960,905,6.1
20210815,S08000030,,Emergency,,Cancer,,15,18,-16.7
20210815,S08000030,,Emergency,,Cardiology,,27,17.5,54.3
20210815,S08000030,,Emergency,,Gynaecology,,13,12.5,4
20210815,S08000030,,Emergency,,Medical (excl. Cardiology & Cancer),,507,458,10.7
20210815,S08000030,,Emergency,,Medical (incl. Cardiology & Cancer),,549,493.5,11.2
20210815,S08000030,,Emergency,,Paediatrics (medical & surgical),,86,78.5,9.6
20210815,S08000030,,Emergency,,Paediatrics (medical),,86,78,10.3
20210815,S08000030,,Emergency,,Surgery,,221,235,-6
20210815,S08000031,,Emergency,,Accident & Emergency,,37,43.5,-14.9
20210815,S08000031,,Emergency,,All,d,2584,2666,-3.1
20210815,S08000031,,Emergency,,Cancer,,28,33,-15.2
20210815,S08000031,,Emergency,,Cardiology,,73,88.5,-17.5
20210815,S08000031,,Emergency,,Gynaecology,,63,40,57.5
20210815,S08000031,,Emergency,,Medical (excl. Cardiology & Cancer),,1446,1501,-3.7
20210815,S08000031,,Emergency,,Medical (incl. Cardiology & Cancer),,1547,1622.5,-4.7
20210815,S08000031,,Emergency,,Paediatrics (medical & surgical),,232,149,55.7
20210815,S08000031,,Emergency,,Paediatrics (medical),,209,134,56
20210815,S08000031,,Emergency,,Paediatrics (surgical),,23,15,53.3
20210815,S08000031,,Emergency,,Surgery,,705,811,-13.1
20210815,S08000032,,Emergency,,Accident & Emergency,,9,4,125
20210815,S08000032,,Emergency,,All,d,1367,1416.5,-3.5
20210815,S08000032,,Emergency,,Cardiology,,82,76.5,7.2
20210815,S08000032,,Emergency,,Gynaecology,,26,21.5,20.9
20210815,S08000032,,Emergency,,Medical (excl. Cardiology & Cancer),,855,840,1.8
20210815,S08000032,,Emergency,,Medical (incl. Cardiology & Cancer),,937,916.5,2.2
20210815,S08000032,,Emergency,,Paediatrics (medical & surgical),,73,95.5,-23.6
20210815,S08000032,,Emergency,,Paediatrics (medical),,73,95.5,-23.6
20210815,S08000032,,Emergency,,Surgery,,322,379,-15
20210815,S92000003,d,Emergency,,Accident & Emergency,,435,395.5,10
20210815,S92000003,d,Emergency,,All,d,11144,11473,-2.9
20210815,S92000003,d,Emergency,,Cancer,,140,125.5,11.6
20210815,S92000003,d,Emergency,,Cardiology,,297,321,-7.5
20210815,S92000003,d,Emergency,,Community,,110,183,-39.9
20210815,S92000003,d,Emergency,,Gynaecology,,181,200.5,-9.7
20210815,S92000003,d,Emergency,,Medical (excl. Cardiology & Cancer),,6134,6251,-1.9
20210815,S92000003,d,Emergency,,Medical (incl. Cardiology & Cancer),,6571,6697.5,-1.9
20210815,S92000003,d,Emergency,,Paediatrics (medical & surgical),,1015,834,21.7
20210815,S92000003,d,Emergency,,Paediatrics (medical),,966,793.5,21.7
20210815,S92000003,d,Emergency,,Paediatrics (surgical),,49,40.5,21
20210815,S92000003,d,Emergency,,Surgery,,2831,3161.5,-10.5
20210822,S08000015,,Emergency,,Accident & Emergency,,5,24,-79.2
20210822,S08000015,,Emergency,,All,d,1026,986,4.1
20210822,S08000015,,Emergency,,Cardiology,,12,11.5,4.3
20210822,S08000015,,Emergency,,Medical (excl. Cardiology & Cancer),,659,618,6.6
20210822,S08000015,,Emergency,,Medical (incl. Cardiology & Cancer),,671,629.5,6.6
20210822,S08000015,,Emergency,,Paediatrics (medical & surgical),,123,94,30.9
20210822,S08000015,,Emergency,,Paediatrics (medical),,123,94,30.9
20210822,S08000015,,Emergency,,Surgery,,227,238.5,-4.8
20210822,S08000016,,Emergency,,All,d,208,204.5,1.7
20210822,S08000016,,Emergency,,Cardiology,,7,10,-30
20210822,S08000016,,Emergency,,Medical (excl. Cardiology & Cancer),,121,122,-0.8
20210822,S08000016,,Emergency,,Medical (incl. Cardiology & Cancer),,128,132,-3
20210822,S08000016,,Emergency,,Paediatrics (medical & surgical),,30,25,20
20210822,S08000016,,Emergency,,Paediatrics (medical),,30,25,20
20210822,S08000016,,Emergency,,Surgery,,50,45.5,9.9
20210822,S08000017,,Emergency,,All,d,333,317.5,4.9
20210822,S08000017,,Emergency,,Community,,23,19.5,17.9
20210822,S08000017,,Emergency,,Gynaecology,,7,13,-46.2
20210822,S08000017,,Emergency,,Medical (excl. Cardiology & Cancer),,168,165.5,1.5
20210822,S08000017,,Emergency,,Medical (incl. Cardiology & Cancer),,169,167.5,0.9
20210822,S08000017,,Emergency,,Paediatrics (medical & surgical),,40,30.5,31.1
20210822,S08000017,,Emergency,,Paediatrics (medical),,40,30.5,31.1
20210822,S08000017,,Emergency,,Surgery,,94,87,8
20210822,S08000019,,Emergency,,All,d,611,891.5,-31.5
20210822,S08000019,,Emergency,,Gynaecology,,13,31,-58.1
20210822,S08000019,,Emergency,,Medical (excl. Cardiology & Cancer),,375,534.5,-29.8
20210822,S08000019,,Emergency,,Medical (incl. Cardiology & Cancer),,376,536.5,-29.9
20210822,S08000019,,Emergency,,Paediatrics (medical & surgical),,70,88,-20.5
20210822,S08000019,,Emergency,,Paediatrics (medical),,70,87.5,-20
20210822,S08000019,,Emergency,,Surgery,,149,226.5,-34.2
20210822,S08000020,,Emergency,,Accident & Emergency,,28,62.5,-55.2
20210822,S08000020,,Emergency,,All,d,1001,982,1.9
20210822,S08000020,,Emergency,,Cancer,,39,19.5,100
20210822,S08000020,,Emergency,,Cardiology,,35,29,20.7
20210822,S08000020,,Emergency,,Community,,29,41.5,-30.1
20210822,S08000020,,Emergency,,Gynaecology,,7,12,-41.7
20210822,S08000020,,Emergency,,Medical (excl. Cardiology & Cancer),,496,467.5,6.1
20210822,S08000020,,Emergency,,Medical (incl. Cardiology & Cancer),,570,516,10.5
20210822,S08000020,,Emergency,,Paediatrics (medical & surgical),,87,83,4.8
20210822,S08000020,,Emergency,,Paediatrics (medical),,79,75.5,4.6
20210822,S08000020,,Emergency,,Paediatrics (surgical),,8,7.5,6.7
20210822,S08000020,,Emergency,,Surgery,,280,267,4.9
20210822,S08000022,,Emergency,,All,d,576,615.5,-6.4
20210822,S08000022,,Emergency,,Cardiology,,9,6.5,38.5
20210822,S08000022,,Emergency,,Community,,60,74,-18.9
20210822,S08000022,,Emergency,,Gynaecology,,8,15.5,-48.4
20210822,S08000022,,Emergency,,Medical (excl. Cardiology & Cancer),,270,294.5,-8.3
20210822,S08000022,,Emergency,,Medical (incl. Cardiology & Cancer),,279,302.5,-7.8
20210822,S08000022,,Emergency,,Paediatrics (medical & surgical),,65,48.5,34
20210822,S08000022,,Emergency,,Paediatrics (medical),,65,48.5,34
20210822,S08000022,,Emergency,,Surgery,,164,175,-6.3
20210822,S08000024,,Emergency,,Accident & Emergency,,190,132.5,43.4
20210822,S08000024,,Emergency,,All,d,1730,1704,1.5
20210822,S08000024,,Emergency,,Cancer,,74,46.5,59.1
20210822,S08000024,,Emergency,,Cardiology,,37,45,-17.8
20210822,S08000024,,Emergency,,Gynaecology,,26,26.5,-1.9
20210822,S08000024,,Emergency,,Medical (excl. Cardiology & Cancer),,833,850.5,-2.1
20210822,S08000024,,Emergency,,Medical (incl. Cardiology & Cancer),,944,942,0.2
20210822,S08000024,,Emergency,,Paediatrics (medical & surgical),,157,135.5,15.9
20210822,S08000024,,Emergency,,Paediatrics (medical),,140,115.5,21.2
20210822,S08000024,,Emergency,,Paediatrics (surgical),,17,20,-15
20210822,S08000024,,Emergency,,Surgery,,412,467.5,-11.9
20210822,S08000025,,Emergency,,All,d,36,26.5,35.8
20210822,S08000025,,Emergency,,Medical (excl. Cardiology & Cancer),,20,14,42.9
20210822,S08000025,,Emergency,,Medical (incl. Cardiology & Cancer),,20,14,42.9
20210822,S08000025,,Emergency,,Surgery,,16,11.5,39.1
20210822,S08000026,,Emergency,,All,d,39,35.5,9.9
20210822,S08000026,,Emergency,,Medical (excl. Cardiology & Cancer),,23,19,21.1
20210822,S08000026,,Emergency,,Medical (incl. Cardiology & Cancer),,23,19,21.1
20210822,S08000026,,Emergency,,Surgery,,16,16.5,-3
20210822,S08000028,,Emergency,,All,d,67,66.5,0.8
20210822,S08000028,,Emergency,,Community,,13,15.5,-16.1
20210822,S08000028,,Emergency,,Medical (excl. Cardiology & Cancer),,34,29.5,15.3
20210822,S08000028,,Emergency,,Medical (incl. Cardiology & Cancer),,34,29.5,15.3
20210822,S08000028,,Emergency,,Surgery,,17,19,-10.5
20210822,S08000029,,Emergency,,Accident & Emergency,,71,58,22.4
20210822,S08000029,,Emergency,,All,d,847,777,9
20210822,S08000029,,Emergency,,Cardiology,,32,32,0
20210822,S08000029,,Emergency,,Community,,9,5.5,63.6
20210822,S08000029,,Emergency,,Gynaecology,,22,25,-12
20210822,S08000029,,Emergency,,Medical (excl. Cardiology & Cancer),,388,418,-7.2
20210822,S08000029,,Emergency,,Medical (incl. Cardiology & Cancer),,420,450,-6.7
20210822,S08000029,,Emergency,,Paediatrics (medical & surgical),,101,56,80.4
20210822,S08000029,,Emergency,,Paediatrics (medical),,101,56,80.4
20210822,S08000029,,Emergency,,Surgery,,224,182.5,22.7
20210822,S08000030,,Emergency,,Accident & Emergency,,87,71.5,21.7
20210822,S08000030,,Emergency,,All,d,947,980,-3.4
20210822,S08000030,,Emergency,,Cancer,,10,16.5,-39.4
20210822,S08000030,,Emergency,,Cardiology,,39,21,85.7
20210822,S08000030,,Emergency,,Gynaecology,,17,17,0
20210822,S08000030,,Emergency,,Medical (excl. Cardiology & Cancer),,485,509,-4.7
20210822,S08000030,,Emergency,,Medical (incl. Cardiology & Cancer),,534,546.5,-2.3
20210822,S08000030,,Emergency,,Paediatrics (medical & surgical),,94,87,8
20210822,S08000030,,Emergency,,Paediatrics (medical),,93,87,6.9
20210822,S08000030,,Emergency,,Surgery,,214,244,-12.3
20210822,S08000031,,Emergency,,Accident & Emergency,,36,45,-20
20210822,S08000031,,Emergency,,All,d,2751,2709.5,1.5
20210822,S08000031,,Emergency,,Cancer,,37,28,32.1
20210822,S08000031,,Emergency,,Cardiology,,88,108,-18.5
20210822,S08000031,,Emergency,,Gynaecology,,45,35,28.6
20210822,S08000031,,Emergency,,Medical (excl. Cardiology & Cancer),,1517,1546.5,-1.9
20210822,S08000031,,Emergency,,Medical (incl. Cardiology & Cancer),,1642,1682.5,-2.4
20210822,S08000031,,Emergency,,Paediatrics (medical & surgical),,270,170,58.8
20210822,S08000031,,Emergency,,Paediatrics (medical),,243,151.5,60.4
20210822,S08000031,,Emergency,,Paediatrics (surgical),,27,18.5,45.9
20210822,S08000031,,Emergency,,Surgery,,758,777,-2.4
20210822,S08000032,,Emergency,,Accident & Emergency,,6,5.5,9.1
20210822,S08000032,,Emergency,,All,d,1421,1470,-3.3
20210822,S08000032,,Emergency,,Cardiology,,97,75.5,28.5
20210822,S08000032,,Emergency,,Gynaecology,,32,25.5,25.5
20210822,S08000032,,Emergency,,Medical (excl. Cardiology & Cancer),,871,900,-3.2
20210822,S08000032,,Emergency,,Medical (incl. Cardiology & Cancer),,968,975.5,-0.8
20210822,S08000032,,Emergency,,Paediatrics (medical & surgical),,84,89,-5.6
20210822,S08000032,,Emergency,,Paediatrics (medical),,84,89,-5.6
20210822,S08000032,,Emergency,,Surgery,,331,374.5,-11.6
20210822,S92000003,d,Emergency,,Accident & Emergency,,426,408.5,4.3
20210822,S92000003,d,Emergency,,All,d,11593,11766,-1.5
20210822,S92000003,d,Emergency,,Cancer,,160,112,42.9
20210822,S92000003,d,Emergency,,Cardiology,,358,342.5,4.5
20210822,S92000003,d,Emergency,,Community,,136,172,-20.9
20210822,S92000003,d,Emergency,,Gynaecology,,177,201.5,-12.2
20210822,S92000003,d,Emergency,,Medical (excl. Cardiology & Cancer),,6260,6488.5,-3.5
20210822,S92000003,d,Emergency,,Medical (incl. Cardiology & Cancer),,6778,6943,-2.4
20210822,S92000003,d,Emergency,,Paediatrics (medical & surgical),,1124,909,23.7
20210822,S92000003,d,Emergency,,Paediatrics (medical),,1071,862.5,24.2
20210822,S92000003,d,Emergency,,Paediatrics (surgical),,53,46.5,14
20210822,S92000003,d,Emergency,,Surgery,,2952,3132,-5.7
20210829,S08000015,,Emergency,,Accident & Emergency,,16,21.5,-25.6
20210829,S08000015,,Emergency,,All,d,1045,968,8
20210829,S08000015,,Emergency,,Cardiology,,9,17.5,-48.6
20210829,S08000015,,Emergency,,Medical (excl. Cardiology & Cancer),,653,602,8.5
20210829,S08000015,,Emergency,,Medical (incl. Cardiology & Cancer),,662,619.5,6.9
20210829,S08000015,,Emergency,,Paediatrics (medical & surgical),,129,104,24
20210829,S08000015,,Emergency,,Paediatrics (medical),,128,104,23.1
20210829,S08000015,,Emergency,,Surgery,,238,223,6.7
20210829,S08000016,,Emergency,,All,d,193,222,-13.1
20210829,S08000016,,Emergency,,Cardiology,,7,6.5,7.7
20210829,S08000016,,Emergency,,Medical (excl. Cardiology & Cancer),,103,126.5,-18.6
20210829,S08000016,,Emergency,,Medical (incl. Cardiology & Cancer),,110,133,-17.3
20210829,S08000016,,Emergency,,Paediatrics (medical & surgical),,28,23.5,19.1
20210829,S08000016,,Emergency,,Paediatrics (medical),,28,23.5,19.1
20210829,S08000016,,Emergency,,Surgery,,52,61,-14.8
20210829,S08000017,,Emergency,,All,d,350,318,10.1
20210829,S08000017,,Emergency,,Community,,16,25.5,-37.3
20210829,S08000017,,Emergency,,Gynaecology,,9,12.5,-28
20210829,S08000017,,Emergency,,Medical (excl. Cardiology & Cancer),,186,163,14.1
20210829,S08000017,,Emergency,,Medical (incl. Cardiology & Cancer),,186,163.5,13.8
20210829,S08000017,,Emergency,,Paediatrics (medical & surgical),,45,28.5,57.9
20210829,S08000017,,Emergency,,Paediatrics (medical),,45,28.5,57.9
20210829,S08000017,,Emergency,,Surgery,,94,88,6.8
20210829,S08000019,,Emergency,,All,d,602,805,-25.2
20210829,S08000019,,Emergency,,Gynaecology,,21,36,-41.7
20210829,S08000019,,Emergency,,Medical (excl. Cardiology & Cancer),,355,469.5,-24.4
20210829,S08000019,,Emergency,,Medical (incl. Cardiology & Cancer),,355,472,-24.8
20210829,S08000019,,Emergency,,Paediatrics (medical & surgical),,82,97,-15.5
20210829,S08000019,,Emergency,,Paediatrics (medical),,82,97,-15.5
20210829,S08000019,,Emergency,,Surgery,,143,188,-23.9
20210829,S08000020,,Emergency,,Accident & Emergency,,24,65,-63.1
20210829,S08000020,,Emergency,,All,d,1000,1008.5,-0.8
20210829,S08000020,,Emergency,,Cancer,,17,20.5,-17.1
20210829,S08000020,,Emergency,,Cardiology,,29,25,16
20210829,S08000020,,Emergency,,Community,,24,45.5,-47.3
20210829,S08000020,,Emergency,,Gynaecology,,10,11,-9.1
20210829,S08000020,,Emergency,,Medical (excl. Cardiology & Cancer),,442,458,-3.5
20210829,S08000020,,Emergency,,Medical (incl. Cardiology & Cancer),,488,503.5,-3.1
20210829,S08000020,,Emergency,,Paediatrics (medical & surgical),,145,81,79
20210829,S08000020,,Emergency,,Paediatrics (medical),,132,71,85.9
20210829,S08000020,,Emergency,,Paediatrics (surgical),,13,10,30
20210829,S08000020,,Emergency,,Surgery,,309,302.5,2.1
20210829,S08000022,,Emergency,,All,d,615,644,-4.5
20210829,S08000022,,Emergency,,Cardiology,,7,4.5,55.6
20210829,S08000022,,Emergency,,Community,,71,88,-19.3
20210829,S08000022,,Emergency,,Gynaecology,,9,18,-50
20210829,S08000022,,Emergency,,Medical (excl. Cardiology & Cancer),,287,302.5,-5.1
20210829,S08000022,,Emergency,,Medical (incl. Cardiology & Cancer),,294,308.5,-4.7
20210829,S08000022,,Emergency,,Paediatrics (medical & surgical),,58,50.5,14.9
20210829,S08000022,,Emergency,,Paediatrics (medical),,58,50.5,14.9
20210829,S08000022,,Emergency,,Surgery,,183,179,2.2
20210829,S08000024,,Emergency,,Accident & Emergency,,193,144,34
20210829,S08000024,,Emergency,,All,d,1763,1705,3.4
20210829,S08000024,,Emergency,,Cancer,,76,67,13.4
20210829,S08000024,,Emergency,,Cardiology,,35,43,-18.6
20210829,S08000024,,Emergency,,Gynaecology,,29,32.5,-10.8
20210829,S08000024,,Emergency,,Medical (excl. Cardiology & Cancer),,821,833,-1.4
20210829,S08000024,,Emergency,,Medical (incl. Cardiology & Cancer),,932,943,-1.2
20210829,S08000024,,Emergency,,Paediatrics (medical & surgical),,209,127,64.6
20210829,S08000024,,Emergency,,Paediatrics (medical),,193,115.5,67.1
20210829,S08000024,,Emergency,,Paediatrics (surgical),,16,11.5,39.1
20210829,S08000024,,Emergency,,Surgery,,399,458.5,-13
20210829,S08000025,,Emergency,,All,d,34,31,9.7
20210829,S08000025,,Emergency,,Medical (excl. Cardiology & Cancer),,21,22.5,-6.7
20210829,S08000025,,Emergency,,Medical (incl. Cardiology & Cancer),,21,22.5,-6.7
20210829,S08000025,,Emergency,,Surgery,,13,8.5,52.9
20210829,S08000026,,Emergency,,All,d,33,40,-17.5
20210829,S08000026,,Emergency,,Medical (excl. Cardiology & Cancer),,26,24,8.3
20210829,S08000026,,Emergency,,Medical (incl. Cardiology & Cancer),,26,24,8.3
20210829,S08000026,,Emergency,,Surgery,,7,16,-56.2
20210829,S08000028,,Emergency,,All,d,61,55.5,9.9
20210829,S08000028,,Emergency,,Community,,10,8,25
20210829,S08000028,,Emergency,,Medical (excl. Cardiology & Cancer),,31,29.5,5.1
20210829,S08000028,,Emergency,,Medical (incl. Cardiology & Cancer),,31,29.5,5.1
20210829,S08000028,,Emergency,,Paediatrics (medical & surgical),,6,4.5,33.3
20210829,S08000028,,Emergency,,Paediatrics (medical),,6,4.5,33.3
20210829,S08000028,,Emergency,,Surgery,,13,13,0
20210829,S08000029,,Emergency,,Accident & Emergency,,71,61,16.4
20210829,S08000029,,Emergency,,All,d,810,823,-1.6
20210829,S08000029,,Emergency,,Cardiology,,21,30.5,-31.1
20210829,S08000029,,Emergency,,Community,,9,8.5,5.9
20210829,S08000029,,Emergency,,Gynaecology,,36,23,56.5
20210829,S08000029,,Emergency,,Medical (excl. Cardiology & Cancer),,371,442.5,-16.2
20210829,S08000029,,Emergency,,Medical (incl. Cardiology & Cancer),,392,473,-17.1
20210829,S08000029,,Emergency,,Paediatrics (medical & surgical),,98,70.5,39
20210829,S08000029,,Emergency,,Paediatrics (medical),,97,70,38.6
20210829,S08000029,,Emergency,,Surgery,,204,187,9.1
20210829,S08000030,,Emergency,,Accident & Emergency,,109,65.5,66.4
20210829,S08000030,,Emergency,,All,d,977,969.5,0.8
20210829,S08000030,,Emergency,,Cancer,,16,14.5,10.3
20210829,S08000030,,Emergency,,Cardiology,,34,20,70
20210829,S08000030,,Emergency,,Gynaecology,,12,15.5,-22.6
20210829,S08000030,,Emergency,,Medical (excl. Cardiology & Cancer),,487,503,-3.2
20210829,S08000030,,Emergency,,Medical (incl. Cardiology & Cancer),,537,537.5,-0.1
20210829,S08000030,,Emergency,,Paediatrics (medical & surgical),,102,105.5,-3.3
20210829,S08000030,,Emergency,,Paediatrics (medical),,102,105.5,-3.3
20210829,S08000030,,Emergency,,Surgery,,214,234,-8.5
20210829,S08000031,,Emergency,,Accident & Emergency,,33,38.5,-14.3
20210829,S08000031,,Emergency,,All,d,2676,2784.5,-3.9
20210829,S08000031,,Emergency,,Cancer,,38,35.5,7
20210829,S08000031,,Emergency,,Cardiology,,81,85,-4.7
20210829,S08000031,,Emergency,,Gynaecology,,56,35,60
20210829,S08000031,,Emergency,,Medical (excl. Cardiology & Cancer),,1424,1572,-9.4
20210829,S08000031,,Emergency,,Medical (incl. Cardiology & Cancer),,1543,1692.5,-8.8
20210829,S08000031,,Emergency,,Paediatrics (medical & surgical),,341,215.5,58.2
20210829,S08000031,,Emergency,,Paediatrics (medical),,313,195,60.5
20210829,S08000031,,Emergency,,Paediatrics (surgical),,28,20.5,36.6
20210829,S08000031,,Emergency,,Surgery,,703,803,-12.5
20210829,S08000032,,Emergency,,Accident & Emergency,,8,8.5,-5.9
20210829,S08000032,,Emergency,,All,d,1301,1539.5,-15.5
20210829,S08000032,,Emergency,,Cardiology,,85,105,-19
20210829,S08000032,,Emergency,,Gynaecology,,21,27,-22.2
20210829,S08000032,,Emergency,,Medical (excl. Cardiology & Cancer),,794,873.5,-9.1
