quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
2020Q2,NA,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,19770,NA,13807,NA,217.25274725274727,NA,151.72527472527474,NA,69.83813859382904,NA
2020Q2,NA,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3629,NA,2037,NA,39.87912087912089,NA,22.38461538461539,NA,56.13116561036099,NA
2020Q2,NA,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,79005,NA,53624,NA,868.1868131868134,NA,589.2747252747254,NA,67.8741851781533,NA
2020Q3,NA,S08000031,NA,C206H,NA,A1,NA,General Medicine,NA,4186,NA,2049,NA,45.5,NA,22.271739130434785,NA,48.948877209746776,NA
2020Q3,NA,S08000031,NA,C313H,NA,A1,NA,General Medicine,NA,9965,NA,8146,NA,108.31521739130436,NA,88.54347826086958,NA,81.74611138986454,NA
2020Q3,NA,S08000031,NA,C418H,NA,A1,NA,General Medicine,NA,19818,NA,18406,NA,215.4130434782609,NA,200.0652173913044,NA,92.87516399233022,NA
2020Q3,NA,S08000031,NA,D102H,NA,A1,NA,General Medicine,NA,63,NA,63,NA,0.6847826086956523,NA,0.6847826086956523,NA,100,NA
2020Q3,NA,S08000031,NA,G107H,NA,A1,NA,General Medicine,NA,20832,NA,16892,NA,226.4347826086957,NA,183.6086956521739,NA,81.0867895545315,NA
2020Q3,NA,S08000031,NA,G207H,NA,A1,NA,General Medicine,NA,32,NA,32,NA,0.34782608695652184,NA,0.34782608695652184,NA,100,NA
2020Q3,NA,S08000031,NA,G306H,NA,A1,NA,General Medicine,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2020Q3,NA,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,21827,NA,18740,NA,237.25,NA,203.69565217391303,NA,85.8569661428506,NA
2020Q3,NA,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3575,NA,3212,NA,38.85869565217393,NA,34.913043478260875,NA,89.84615384615385,NA
2020Q3,NA,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,80315,NA,67557,NA,872.9891304347827,NA,734.3152173913046,NA,84.11504700242796,NA
2020Q4,NA,S08000031,NA,C206H,NA,A1,NA,General Medicine,NA,3849,NA,2224,NA,41.83695652173914,NA,24.173913043478265,NA,57.78124188100806,NA
2020Q4,NA,S08000031,NA,C313H,NA,A1,NA,General Medicine,NA,10947,NA,9994,NA,118.98913043478262,NA,108.63043478260872,NA,91.29441856216316,NA
2020Q4,NA,S08000031,NA,C418H,NA,A1,NA,General Medicine,NA,21213,NA,20114,NA,230.57608695652175,NA,218.63043478260877,NA,94.81921463253666,NA
2020Q4,NA,S08000031,NA,G107H,NA,A1,NA,General Medicine,NA,24284,NA,20283,NA,263.9565217391305,NA,220.46739130434784,NA,83.52413111513755,NA
2020Q4,NA,S08000031,NA,G207H,NA,A1,NA,General Medicine,NA,130,NA,130,NA,1.4130434782608698,NA,1.4130434782608698,NA,100,NA
2020Q4,NA,S08000031,NA,G306H,NA,A1,NA,General Medicine,NA,4,NA,4,NA,0.04347826086956523,NA,0.04347826086956523,NA,100,NA
2020Q4,NA,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,23983,NA,20729,NA,260.6847826086956,NA,225.3152173913044,NA,86.43205603969481,NA
2020Q4,NA,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3128,NA,2503,NA,34,NA,27.206521739130444,NA,80.01918158567776,NA
2020Q4,NA,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,87636,NA,76079,NA,952.5652173913046,NA,826.9456521739132,NA,86.81249714729107,NA
2021Q1,NA,S08000031,NA,C206H,NA,A1,NA,General Medicine,NA,4020,NA,3204,NA,44.666666666666664,NA,35.6,NA,79.70149253731346,NA
2021Q1,NA,S08000031,NA,C313H,NA,A1,NA,General Medicine,NA,12378,NA,11302,NA,137.53333333333333,NA,125.5777777777778,NA,91.30715786072064,NA
2021Q1,NA,S08000031,NA,C418H,NA,A1,NA,General Medicine,NA,21989,NA,20520,NA,244.32222222222228,NA,228,NA,93.31938696621042,NA
2021Q1,NA,S08000031,NA,G107H,NA,A1,NA,General Medicine,NA,22207,NA,18830,NA,246.74444444444447,NA,209.22222222222229,NA,84.79308326203451,NA
2021Q1,NA,S08000031,NA,G207H,NA,A1,NA,General Medicine,NA,68,NA,68,NA,0.7555555555555556,NA,0.7555555555555556,NA,100,NA
2021Q1,NA,S08000031,NA,G306H,NA,A1,NA,General Medicine,NA,10,NA,10,NA,0.11111111111111112,NA,0.11111111111111112,NA,100,NA
2021Q1,NA,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,23390,NA,20450,NA,259.88888888888897,NA,227.22222222222229,NA,87.4305258657546,NA
2021Q1,NA,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3237,NA,2899,NA,35.966666666666676,NA,32.211111111111116,NA,89.55823293172692,NA
2021Q1,NA,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,87389,NA,77373,NA,970.9888888888888,NA,859.7,NA,88.5386032567028,NA
2021Q2,NA,S08000031,NA,C206H,NA,A1,NA,General Medicine,NA,3839,NA,2869,NA,42.1868131868132,NA,31.527472527472536,NA,74.73300338629853,NA
2021Q2,NA,S08000031,NA,C313H,NA,A1,NA,General Medicine,NA,12275,NA,11459,NA,134.89010989010993,NA,125.92307692307692,NA,93.35234215885949,NA
2021Q2,NA,S08000031,NA,C418H,NA,A1,NA,General Medicine,NA,20704,NA,19727,NA,227.51648351648353,NA,216.7802197802198,NA,95.28110510046368,NA
2021Q2,NA,S08000031,NA,G107H,NA,A1,NA,General Medicine,NA,20009,NA,16625,NA,219.8791208791209,NA,182.6923076923077,NA,83.08761057524114,NA
2021Q2,NA,S08000031,NA,G207H,NA,A1,NA,General Medicine,NA,104,NA,104,NA,1.142857142857143,NA,1.142857142857143,NA,100,NA
2021Q2,NA,S08000031,NA,G306H,NA,A1,NA,General Medicine,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2021Q2,NA,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,21268,NA,18332,NA,233.71428571428572,NA,201.45054945054943,NA,86.19522287003952,NA
2021Q2,NA,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3249,NA,3124,NA,35.70329670329671,NA,34.329670329670336,NA,96.15266235764854,NA
2021Q2,NA,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,81569,NA,72361,NA,896.3626373626374,NA,795.1758241758243,NA,88.71139771236624,NA
2021Q3,NA,S08000031,NA,C206H,NA,A1,NA,General Medicine,NA,4116,NA,3142,NA,44.739130434782616,NA,34.152173913043484,NA,76.33624878522839,NA
2021Q3,NA,S08000031,NA,C313H,NA,A1,NA,General Medicine,NA,12644,NA,11874,NA,137.43478260869568,NA,129.06521739130437,NA,93.91015501423604,NA
2021Q3,NA,S08000031,NA,C418H,NA,A1,NA,General Medicine,NA,19787,NA,19014,NA,215.07608695652175,NA,206.67391304347828,NA,96.09339465305506,NA
2021Q3,NA,S08000031,NA,G107H,NA,A1,NA,General Medicine,NA,21814,NA,19584,NA,237.1086956521739,NA,212.86956521739137,NA,89.77720729806548,NA
2021Q3,NA,S08000031,NA,G207H,NA,A1,NA,General Medicine,NA,106,NA,106,NA,1.1521739130434787,NA,1.1521739130434787,NA,100,NA
2021Q3,NA,S08000031,NA,G306H,NA,A1,NA,General Medicine,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q3,NA,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,22817,NA,20255,NA,248.01086956521743,NA,220.1630434782609,NA,88.77152999956174,NA
2021Q3,NA,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3488,NA,3426,NA,37.913043478260875,NA,37.239130434782616,NA,98.2224770642202,NA
2021Q3,NA,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,84789,NA,77418,NA,921.6195652173914,NA,841.5,NA,91.3066553444433,NA
2021Q4,p,S08000031,NA,C206H,NA,A1,NA,General Medicine,NA,3982,NA,3294,NA,43.28260869565218,NA,35.80434782608695,NA,82.72225012556505,NA
2021Q4,p,S08000031,NA,C313H,NA,A1,NA,General Medicine,NA,13400,NA,12788,NA,145.6521739130435,NA,139,NA,95.43283582089552,NA
2021Q4,p,S08000031,NA,C418H,NA,A1,NA,General Medicine,NA,19343,NA,18634,NA,210.25,NA,202.5434782608696,NA,96.33459132502718,NA
2021Q4,p,S08000031,NA,G107H,NA,A1,NA,General Medicine,NA,23335,NA,20799,NA,253.64130434782615,NA,226.07608695652175,NA,89.13220484251127,NA
2021Q4,p,S08000031,NA,G207H,NA,A1,NA,General Medicine,NA,104,NA,104,NA,1.1304347826086958,NA,1.1304347826086958,NA,100,NA
2021Q4,p,S08000031,NA,G405H,NA,A1,NA,General Medicine,NA,24686,NA,21972,NA,268.32608695652175,NA,238.82608695652175,NA,89.00591428339952,NA
2021Q4,p,S08000031,NA,G516H,NA,A1,NA,General Medicine,NA,3474,NA,3339,NA,37.7608695652174,NA,36.29347826086956,NA,96.11398963730568,NA
2021Q4,p,S08000031,NA,S08000031,d,A1,NA,General Medicine,NA,88384,NA,80990,NA,960.6956521739132,NA,880.3260869565219,NA,91.63423244026067,NA
2016Q4,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2600,NA,2413,NA,28.26086956521739,NA,26.228260869565226,NA,92.80769230769232,NA
2016Q4,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,10118,NA,9661,NA,109.97826086956525,NA,105.01086956521742,NA,95.4832970942874,NA
2016Q4,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,47336,NA,43149,NA,514.5217391304349,NA,469.0108695652175,NA,91.15472367753932,NA
2017Q1,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2545,NA,2306,NA,28.277777777777786,NA,25.62222222222223,NA,90.60903732809432,NA
2017Q1,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,9775,NA,9039,NA,108.61111111111114,NA,100.43333333333337,NA,92.47058823529412,NA
2017Q1,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,48664,NA,43079,NA,540.7111111111112,NA,478.6555555555557,NA,88.52334374486276,NA
2017Q2,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2593,NA,2384,NA,28.4945054945055,NA,26.197802197802208,NA,91.93983802545316,NA
2017Q2,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,9915,NA,9205,NA,108.95604395604396,NA,101.15384615384616,NA,92.83913262733232,NA
2017Q2,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49503,NA,44456,NA,543.9890109890111,NA,488.5274725274726,NA,89.80465830353717,NA
2017Q3,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2592,NA,2319,NA,28.173913043478265,NA,25.20652173913044,NA,89.4675925925926,NA
2017Q3,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13215,NA,9920,NA,143.64130434782612,NA,107.82608695652172,NA,75.06621263715475,NA
2017Q3,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,52361,NA,44557,NA,569.1413043478262,NA,484.3152173913045,NA,85.09577739157008,NA
2017Q4,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,3426,NA,2810,NA,37.239130434782616,NA,30.543478260869577,NA,82.01984821949797,NA
2017Q4,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,600,NA,0,NA,6.521739130434784,NA,0,NA,0,NA
2017Q4,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,9959,NA,9254,NA,108.25,NA,100.58695652173914,NA,92.9209760016066,NA
2017Q4,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,50522,NA,44146,NA,549.1521739130436,NA,479.8478260869566,NA,87.37975535410318,NA
2018Q1,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2510,NA,1771,NA,27.888888888888893,NA,19.67777777777778,NA,70.5577689243028,NA
2018Q1,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,10306,NA,8432,NA,114.51111111111112,NA,93.6888888888889,NA,81.81641762080343,NA
2018Q1,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,48110,NA,39012,NA,534.5555555555557,NA,433.46666666666664,NA,81.08917065059242,NA
2018Q2,NA,S08000031,NA,C206H,NA,G1,NA,General Psychiatry (Mental Illness),NA,227,NA,227,NA,2.494505494505495,NA,2.494505494505495,NA,100,NA
2018Q2,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2548,NA,2058,NA,28,NA,22.61538461538462,NA,80.76923076923079,NA
2018Q2,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,182,NA,182,NA,2,NA,2,NA,100,NA
2018Q2,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13469,NA,9874,NA,148.01098901098905,NA,108.50549450549454,NA,73.30908010988196,NA
2018Q2,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,54952,NA,40305,NA,603.868131868132,NA,442.912087912088,NA,73.34582908720338,NA
2018Q3,NA,S08000031,NA,C206H,NA,G1,NA,General Psychiatry (Mental Illness),NA,575,NA,575,NA,6.25,NA,6.25,NA,100,NA
2018Q3,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2570,NA,1813,NA,27.934782608695656,NA,19.70652173913044,NA,70.54474708171207,NA
2018Q3,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,114,NA,114,NA,1.2391304347826089,NA,1.2391304347826089,NA,100,NA
2018Q3,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13543,NA,9981,NA,147.2065217391305,NA,108.48913043478262,NA,73.6985896773241,NA
2018Q3,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2018Q3,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,51497,NA,41378,NA,559.75,NA,449.7608695652175,NA,80.3503116686409,NA
2018Q4,NA,S08000031,NA,C206H,NA,G1,NA,General Psychiatry (Mental Illness),NA,412,NA,412,NA,4.4782608695652195,NA,4.4782608695652195,NA,100,NA
2018Q4,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2510,NA,1989,NA,27.282608695652183,NA,21.619565217391308,NA,79.24302788844624,NA
2018Q4,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,9,NA,9,NA,0.09782608695652176,NA,0.09782608695652176,NA,100,NA
2018Q4,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13530,NA,9977,NA,147.06521739130437,NA,108.44565217391306,NA,73.73983739837402,NA
2018Q4,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,6,NA,6,NA,0.06521739130434784,NA,0.06521739130434784,NA,100,NA
2018Q4,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,51197,NA,40898,NA,556.4891304347827,NA,444.5434782608697,NA,79.88358692892163,NA
2019Q1,NA,S08000031,NA,C206H,NA,G1,NA,General Psychiatry (Mental Illness),NA,104,NA,104,NA,1.1555555555555557,NA,1.1555555555555557,NA,100,NA
2019Q1,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2518,NA,1960,NA,27.97777777777778,NA,21.777777777777786,NA,77.83955520254172,NA
2019Q1,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,50,NA,50,NA,0.5555555555555557,NA,0.5555555555555557,NA,100,NA
2019Q1,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13258,NA,10477,NA,147.31111111111113,NA,116.41111111111114,NA,79.02398551817772,NA
2019Q1,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49999,NA,41983,NA,555.5444444444446,NA,466.4777777777778,NA,83.96767935358709,NA
2019Q2,NA,S08000031,NA,C206H,NA,G1,NA,General Psychiatry (Mental Illness),NA,25,NA,25,NA,0.27472527472527486,NA,0.27472527472527486,NA,100,NA
2019Q2,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2524,NA,1847,NA,27.736263736263744,NA,20.296703296703303,NA,73.17749603803487,NA
2019Q2,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,12,NA,12,NA,0.13186813186813193,NA,0.13186813186813193,NA,100,NA
2019Q2,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13480,NA,10689,NA,148.13186813186817,NA,117.4615384615385,NA,79.2952522255193,NA
2019Q2,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2019Q2,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,50537,NA,42910,NA,555.3516483516485,NA,471.53846153846166,NA,84.90808714407268,NA
2019Q3,NA,S08000031,NA,C206H,NA,G1,NA,General Psychiatry (Mental Illness),NA,37,NA,37,NA,0.4021739130434784,NA,0.4021739130434784,NA,100,NA
2019Q3,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2517,NA,1998,NA,27.35869565217392,NA,21.717391304347828,NA,79.3802145411204,NA
2019Q3,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,41,NA,41,NA,0.4456521739130436,NA,0.4456521739130436,NA,100,NA
2019Q3,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,13351,NA,10956,NA,145.11956521739134,NA,119.08695652173914,NA,82.06126881881507,NA
2019Q3,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,50674,NA,42727,NA,550.8043478260871,NA,464.4239130434784,NA,84.31740142874058,NA
2019Q4,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2489,NA,2095,NA,27.054347826086968,NA,22.771739130434785,NA,84.17034953796706,NA
2019Q4,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,198,NA,198,NA,2.1521739130434785,NA,2.1521739130434785,NA,100,NA
2019Q4,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,11815,NA,10786,NA,128.42391304347825,NA,117.23913043478262,NA,91.29073212018623,NA
2019Q4,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2019Q4,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49473,NA,42987,NA,537.75,NA,467.25,NA,86.88981868898188,NA
2020Q1,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2469,NA,2145,NA,27.131868131868135,NA,23.571428571428577,NA,86.87727825030379,NA
2020Q1,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,264,NA,264,NA,2.901098901098902,NA,2.901098901098902,NA,100,NA
2020Q1,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,11807,NA,10618,NA,129.7472527472528,NA,116.6813186813187,NA,89.92970271872619,NA
2020Q1,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,9,NA,9,NA,0.09890109890109892,NA,0.09890109890109892,NA,100,NA
2020Q1,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,48756,NA,41545,NA,535.7802197802199,NA,456.53846153846166,NA,85.21002543276725,NA
2020Q2,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2548,NA,1900,NA,28,NA,20.879120879120883,NA,74.56828885400316,NA
2020Q2,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,98,NA,98,NA,1.076923076923077,NA,1.076923076923077,NA,100,NA
2020Q2,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,11841,NA,8498,NA,130.12087912087915,NA,93.38461538461542,NA,71.7675871970273,NA
2020Q2,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,9,NA,9,NA,0.09890109890109892,NA,0.09890109890109892,NA,100,NA
2020Q2,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,43897,NA,33092,NA,482.3846153846154,NA,363.64835164835176,NA,75.38556165569402,NA
2020Q3,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2576,NA,1882,NA,28,NA,20.45652173913044,NA,73.05900621118013,NA
2020Q3,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,367,NA,367,NA,3.98913043478261,NA,3.98913043478261,NA,100,NA
2020Q3,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,12106,NA,10829,NA,131.58695652173915,NA,117.70652173913044,NA,89.45151164711714,NA
2020Q3,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49612,NA,42754,NA,539.2608695652175,NA,464.7173913043478,NA,86.17673143594294,NA
2020Q4,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2487,NA,2048,NA,27.032608695652183,NA,22.26086956521739,NA,82.34821069561721,NA
2020Q4,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,334,NA,334,NA,3.630434782608697,NA,3.630434782608697,NA,100,NA
2020Q4,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,12061,NA,10721,NA,131.09782608695653,NA,116.53260869565216,NA,88.88981013182988,NA
2020Q4,NA,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2020Q4,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49392,NA,42430,NA,536.8695652173914,NA,461.1956521739131,NA,85.9045999352122,NA
2021Q1,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2372,NA,1758,NA,26.35555555555556,NA,19.53333333333334,NA,74.11467116357507,NA
2021Q1,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,461,NA,461,NA,5.122222222222224,NA,5.122222222222224,NA,100,NA
2021Q1,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,11666,NA,10423,NA,129.62222222222226,NA,115.81111111111112,NA,89.34510543459628,NA
2021Q1,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,48636,NA,40837,NA,540.4,NA,453.7444444444445,NA,83.96455300600381,NA
2021Q2,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2456,NA,2054,NA,26.989010989010993,NA,22.571428571428577,NA,83.63192182410425,NA
2021Q2,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,420,NA,420,NA,4.615384615384616,NA,4.615384615384616,NA,100,NA
2021Q2,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,11989,NA,10942,NA,131.7472527472528,NA,120.24175824175826,NA,91.2669947451831,NA
2021Q2,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49100,NA,42697,NA,539.5604395604397,NA,469.1978021978023,NA,86.959266802444,NA
2021Q3,NA,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2488,NA,2061,NA,27.043478260869573,NA,22.402173913043487,NA,82.83762057877814,NA
2021Q3,NA,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,528,NA,528,NA,5.739130434782609,NA,5.739130434782609,NA,100,NA
2021Q3,NA,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,12265,NA,11204,NA,133.31521739130437,NA,121.78260869565216,NA,91.34936812066856,NA
2021Q3,NA,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,49852,NA,43045,NA,541.8695652173914,NA,467.8804347826088,NA,86.34558292545938,NA
2021Q4,p,S08000031,NA,C313H,NA,G1,NA,General Psychiatry (Mental Illness),NA,2561,NA,2089,NA,27.836956521739133,NA,22.70652173913044,NA,81.56969933619682,NA
2021Q4,p,S08000031,NA,C418H,NA,G1,NA,General Psychiatry (Mental Illness),NA,391,NA,391,NA,4.25,NA,4.25,NA,100,NA
2021Q4,p,S08000031,NA,G207H,NA,G1,NA,General Psychiatry (Mental Illness),NA,12335,NA,10910,NA,134.07608695652178,NA,118.58695652173914,NA,88.44750709363599,NA
2021Q4,p,S08000031,NA,G405H,NA,G1,NA,General Psychiatry (Mental Illness),NA,11,NA,11,NA,0.1195652173913044,NA,0.1195652173913044,NA,100,NA
2021Q4,p,S08000031,NA,S08000031,d,G1,NA,General Psychiatry (Mental Illness),NA,50079,NA,42099,NA,544.3369565217392,NA,457.5978260869566,NA,84.06517702030793,NA
2016Q4,NA,S08000031,NA,C206H,NA,C1,NA,General Surgery,NA,20,NA,20,NA,0.21739130434782616,NA,0.21739130434782616,NA,100,NA
2016Q4,NA,S08000031,NA,C313H,NA,C1,NA,General Surgery,NA,4634,NA,3446,NA,50.36956521739132,NA,37.45652173913045,NA,74.36340094950368,NA
2016Q4,NA,S08000031,NA,C418H,NA,C1,NA,General Surgery,NA,7643,NA,5480,NA,83.07608695652175,NA,59.56521739130436,NA,71.6995944001047,NA
2016Q4,NA,S08000031,NA,G107H,NA,C1,NA,General Surgery,NA,13330,NA,10604,NA,144.89130434782612,NA,115.26086956521742,NA,79.54988747186798,NA
2016Q4,NA,S08000031,NA,G207H,NA,C1,NA,General Surgery,NA,110,NA,110,NA,1.195652173913044,NA,1.195652173913044,NA,100,NA
2016Q4,NA,S08000031,NA,G306H,NA,C1,NA,General Surgery,NA,115,NA,115,NA,1.25,NA,1.25,NA,100,NA
2016Q4,NA,S08000031,NA,G405H,NA,C1,NA,General Surgery,NA,19595,NA,16019,NA,212.98913043478265,NA,174.11956521739134,NA,81.75044654248535,NA
2016Q4,NA,S08000031,NA,G516H,NA,C1,NA,General Surgery,NA,2045,NA,400,NA,22.228260869565226,NA,4.347826086956522,NA,19.559902200489,NA
2016Q4,NA,S08000031,NA,S08000031,d,C1,NA,General Surgery,NA,47621,NA,36277,NA,517.6195652173914,NA,394.3152173913045,NA,76.17857667835622,NA
