month,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,date,quarter,prop_admission_to_same,prop_other_speciality,prop_residence,prop_transfer,prop_unknown
201506,S92000003,S08000015,A110H,Minor Injury Unit or Other,77,NA,z,77,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000015,A111H,Emergency Department,6206,6206,NA,5695,5695,NA,2493,NA,12,NA,3300,NA,113,NA,288,NA,26,NA,3,NA,2015-06-01,2,0.4017080244924267,0.0019336126329358686,0.5317434740573639,0.018208185626812763,0.04640670319046084
201506,S92000003,S08000015,A210H,Emergency Department,3779,3779,NA,3459,3459,NA,1392,NA,8,NA,2217,NA,108,NA,54,NA,45,NA,8,NA,2015-06-01,2,0.36835141571844404,0.0021169621593014024,0.5866631383964012,0.028578989150568935,0.014289494575284467
201506,S92000003,S08000015,A216H,Minor Injury Unit or Other,117,NA,z,117,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000016,B103H,Minor Injury Unit or Other,13,NA,z,13,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000016,B105H,Minor Injury Unit or Other,104,NA,z,104,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000016,B114H,Minor Injury Unit or Other,6,NA,z,6,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000016,B118H,Minor Injury Unit or Other,50,NA,z,50,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000016,B120H,Emergency Department,2276,2276,NA,2193,2193,NA,790,NA,6,NA,1342,NA,124,NA,14,NA,0,NA,0,NA,2015-06-01,2,0.3471001757469244,0.0026362038664323375,0.5896309314586995,0.054481546572934976,0.006151142355008787
201506,S92000003,S08000017,Y101H,Minor Injury Unit or Other,28,NA,z,28,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000017,Y106H,Minor Injury Unit or Other,42,NA,z,42,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000017,Y109H,Minor Injury Unit or Other,2,NA,z,2,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000017,Y110H,Minor Injury Unit or Other,8,8,NA,8,8,NA,0,NA,0,NA,6,NA,2,NA,0,NA,0,NA,0,NA,2015-06-01,2,0,0,0.75,0.25,0
201506,S92000003,S08000017,Y144H,Emergency Department,990,990,NA,964,964,NA,67,NA,1,NA,869,NA,37,NA,16,NA,0,NA,0,NA,2015-06-01,2,0.06767676767676768,0.00101010101010101,0.8777777777777778,0.03737373737373737,0.01616161616161616
201506,S92000003,S08000017,Y146H,Emergency Department,2936,2936,NA,2861,2861,NA,974,NA,2,NA,1832,NA,64,NA,64,NA,0,NA,0,NA,2015-06-01,2,0.33174386920980925,6.811989100817438e-4,0.6239782016348774,0.021798365122615803,0.021798365122615803
201506,S92000003,S08000029,F704H,Emergency Department,5491,5491,NA,5264,5264,NA,1281,NA,10,NA,3894,NA,130,NA,176,NA,19,NA,0,NA,2015-06-01,2,0.2332908395556365,0.001821161901293025,0.7091604443635039,0.023675104716809326,0.03205244946275724
201506,S92000003,S08000029,F708H,Minor Injury Unit or Other,158,NA,z,158,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000029,F709H,Minor Injury Unit or Other,382,NA,z,382,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000029,F805H,Minor Injury Unit or Other,1978,1978,NA,1977,1977,NA,9,NA,0,NA,1835,NA,112,NA,22,NA,1,NA,0,NA,2015-06-01,2,0.00455005055611729,0,0.9277047522750252,0.056622851365015166,0.011122345803842264
201506,S92000003,S08000019,V201H,Minor Injury Unit or Other,1430,1430,NA,1429,1429,NA,2,NA,0,NA,1011,NA,38,NA,379,NA,0,NA,0,NA,2015-06-01,2,0.0013986013986013986,0,0.706993006993007,0.026573426573426574,0.26503496503496504
201506,S92000003,S08000019,V217H,Emergency Department,5408,5408,NA,4952,4952,NA,1400,NA,6,NA,3010,NA,34,NA,958,NA,17,NA,0,NA,2015-06-01,2,0.2588757396449704,0.0011094674556213018,0.5565828402366864,0.00628698224852071,0.17714497041420119
201506,S92000003,S08000020,N101H,Emergency Department,4898,4898,NA,4461,4461,NA,1281,NA,7,NA,3124,NA,27,NA,459,NA,28,NA,0,NA,2015-06-01,2,0.26153532053899553,0.0014291547570436914,0.6378113515720703,0.005512454062882809,0.09371171906900776
201506,S92000003,S08000020,N121H,Emergency Department,1650,1650,NA,1625,1625,NA,275,NA,3,NA,1312,NA,0,NA,60,NA,0,NA,0,NA,2015-06-01,2,0.16666666666666666,0.0018181818181818182,0.7951515151515152,0,0.03636363636363636
201506,S92000003,S08000020,N151H,Minor Injury Unit or Other,139,NA,z,139,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N331H,Minor Injury Unit or Other,18,NA,z,18,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N332H,Minor Injury Unit or Other,28,NA,z,28,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N333H,Minor Injury Unit or Other,1408,NA,z,1408,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N334H,Minor Injury Unit or Other,710,NA,z,706,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N335H,Minor Injury Unit or Other,275,NA,z,272,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N336H,Minor Injury Unit or Other,210,NA,z,210,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N337H,Minor Injury Unit or Other,284,NA,z,278,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N411H,Emergency Department,2001,2001,NA,1962,1962,NA,374,NA,2,NA,1582,NA,10,NA,33,NA,0,NA,0,NA,2015-06-01,2,0.18690654672663667,9.995002498750624e-4,0.7906046976511744,0.004997501249375313,0.01649175412293853
201506,S92000003,S08000020,N431H,Minor Injury Unit or Other,39,NA,z,39,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N432H,Minor Injury Unit or Other,33,NA,z,33,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N433H,Minor Injury Unit or Other,102,NA,z,102,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N451H,Minor Injury Unit or Other,35,NA,z,35,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N494H,Minor Injury Unit or Other,145,NA,z,145,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000020,N683C,Minor Injury Unit or Other,88,NA,z,88,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000031,C206H,Minor Injury Unit or Other,1402,1402,NA,1361,1361,NA,195,NA,1,NA,1080,NA,109,NA,17,NA,0,NA,0,NA,2015-06-01,2,0.1390870185449358,7.132667617689016e-4,0.7703281027104137,0.07774607703281027,0.012125534950071327
201506,S92000003,S08000031,C313H,Emergency Department,2677,2677,NA,2463,2463,NA,679,NA,6,NA,1754,NA,45,NA,193,NA,7,NA,0,NA,2015-06-01,2,0.2536421367202092,0.0022413149047441168,0.6552110571535301,0.016809861785580874,0.07209562943593575
201506,S92000003,S08000031,C418H,Emergency Department,5810,5810,NA,5315,5315,NA,1853,NA,16,NA,3674,NA,122,NA,145,NA,24,NA,0,NA,2015-06-01,2,0.3189328743545611,0.002753872633390706,0.6323580034423408,0.02099827882960413,0.02495697074010327
201506,S92000003,S08000031,G107H,Emergency Department,7558,7558,NA,6724,6724,NA,2477,NA,20,NA,4598,NA,104,NA,359,NA,14,NA,0,NA,2015-06-01,2,0.32773220428684835,0.0026462026991267533,0.6083620005292405,0.013760254035459116,0.04749933844932522
201506,S92000003,S08000031,G207H,Minor Injury Unit or Other,1628,1628,NA,1628,1628,NA,0,NA,0,NA,1532,NA,71,NA,25,NA,0,NA,0,NA,2015-06-01,2,0,0,0.941031941031941,0.04361179361179361,0.015356265356265357
201506,S92000003,S08000031,G306H,Minor Injury Unit or Other,2748,2748,NA,2745,2745,NA,0,NA,2,NA,2497,NA,232,NA,17,NA,0,NA,0,NA,2015-06-01,2,0,7.27802037845706e-4,0.9086608442503639,0.08442503639010189,0.006186317321688501
201506,S92000003,S08000031,G405H,Emergency Department,7073,7073,NA,5960,5960,NA,2178,NA,27,NA,4571,NA,135,NA,162,NA,90,NA,8,NA,2015-06-01,2,0.30793157076205285,0.003817333521843631,0.6462604269758235,0.019086667609218153,0.022904001131061783
201506,S92000003,S08000031,G513H,Emergency Department,3766,3766,NA,3717,3717,NA,768,NA,2,NA,2993,NA,1,NA,2,NA,2,NA,0,NA,2015-06-01,2,0.20392989909718534,5.310674455655868e-4,0.7947424322889007,2.655337227827934e-4,5.310674455655868e-4
201506,S92000003,S08000031,G516H,Minor Injury Unit or Other,993,993,NA,991,991,NA,0,NA,0,NA,878,NA,111,NA,4,NA,0,NA,0,NA,2015-06-01,2,0,0,0.8841893252769386,0.11178247734138973,0.004028197381671702
201506,S92000003,S08000022,C106H,Minor Injury Unit or Other,585,NA,z,585,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,C108H,Minor Injury Unit or Other,119,NA,z,119,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,C113H,Minor Injury Unit or Other,329,NA,z,324,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,C121H,Emergency Department,632,632,NA,627,627,NA,133,NA,0,NA,487,NA,12,NA,0,NA,0,NA,0,NA,2015-06-01,2,0.21044303797468356,0,0.7705696202531646,0.0189873417721519,0
201506,S92000003,S08000022,C122H,Minor Injury Unit or Other,452,NA,z,451,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H101H,Minor Injury Unit or Other,224,NA,z,223,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H103H,Emergency Department,501,501,NA,479,479,NA,146,NA,0,NA,355,NA,0,NA,0,NA,0,NA,0,NA,2015-06-01,2,0.29141716566866266,0,0.7085828343313373,0,0
201506,S92000003,S08000022,H106H,Minor Injury Unit or Other,24,NA,z,24,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H202H,Emergency Department,2779,2779,NA,2645,2645,NA,646,NA,2,NA,2118,NA,13,NA,0,NA,5,NA,0,NA,2015-06-01,2,0.2324577186038143,7.196833393306944e-4,0.7621446563512054,0.004677941705649514,0
201506,S92000003,S08000022,H208H,Minor Injury Unit or Other,425,NA,z,425,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H210H,Minor Injury Unit or Other,87,NA,z,87,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H212H,Emergency Department,824,824,NA,803,803,NA,120,NA,0,NA,699,NA,5,NA,0,NA,1,NA,0,NA,2015-06-01,2,0.14563106796116504,0,0.8483009708737864,0.006067961165048544,0
201506,S92000003,S08000022,H214H,Minor Injury Unit or Other,436,NA,z,436,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H215H,Minor Injury Unit or Other,268,NA,z,268,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H217H,Minor Injury Unit or Other,160,NA,z,160,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H219H,Minor Injury Unit or Other,180,NA,z,180,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H224H,Minor Injury Unit or Other,339,NA,z,334,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H227B,Minor Injury Unit or Other,148,NA,z,148,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000022,H227H,Minor Injury Unit or Other,95,NA,z,95,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000032,L106H,Emergency Department,5656,5656,NA,5456,5456,NA,1837,NA,7,NA,3637,NA,97,NA,78,NA,9,NA,1,NA,2015-06-01,2,0.3247878359264498,0.0012376237623762376,0.643033946251768,0.01714992927864215,0.013790664780763792
201506,S92000003,S08000032,L206H,Minor Injury Unit or Other,67,NA,z,67,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000032,L207H,Minor Injury Unit or Other,98,NA,z,98,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000032,L302H,Emergency Department,4963,4963,NA,4627,4627,NA,1391,NA,4,NA,3452,NA,104,NA,12,NA,70,NA,13,NA,2015-06-01,2,0.28027402780576266,8.059641345960105e-4,0.695547048156357,0.02095506749949627,0.0024178924037880313
201506,S92000003,S08000032,L308H,Emergency Department,5251,5251,NA,4610,4610,NA,1150,NA,8,NA,3910,NA,92,NA,91,NA,83,NA,17,NA,2015-06-01,2,0.2190059036374024,0.001523519329651495,0.7446200723671682,0.01752047229099219,0.017330032374785757
201506,S92000003,S08000024,S108H,Minor Injury Unit or Other,147,NA,z,147,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000024,S116H,Minor Injury Unit or Other,3539,3539,NA,3207,3207,NA,1084,NA,0,NA,2422,NA,33,NA,0,NA,67,NA,21,NA,2015-06-01,2,0.3063012150324951,0,0.6843741169821984,0.009324667985306585,0
201506,S92000003,S08000024,S308H,Emergency Department,4613,4613,NA,4368,4368,NA,1043,NA,3,NA,3508,NA,59,NA,0,NA,10,NA,0,NA,2015-06-01,2,0.22610015174506828,6.503360069369175e-4,0.7604595707782354,0.012789941469759376,0
201506,S92000003,S08000024,S314H,Emergency Department,9446,9446,NA,8918,8918,NA,2765,NA,15,NA,6471,NA,195,NA,0,NA,57,NA,10,NA,2015-06-01,2,0.2927164937539699,0.0015879737455007411,0.6850518738090197,0.020643658691509633,0
201506,S92000003,S08000024,S319H,Emergency Department,3803,3803,NA,3768,3768,NA,453,NA,0,NA,3350,NA,0,NA,0,NA,1,NA,0,NA,2015-06-01,2,0.11911648698396003,0,0.88088351301604,0,0
201506,S92000003,S08000025,R103H,Emergency Department,498,498,NA,494,494,NA,157,NA,0,NA,336,NA,0,NA,5,NA,1,NA,0,NA,2015-06-01,2,0.3152610441767068,0,0.6746987951807228,0,0.010040160642570281
201506,S92000003,S08000026,Z102H,Emergency Department,639,639,NA,613,613,NA,162,NA,0,NA,458,NA,2,NA,17,NA,2,NA,0,NA,2015-06-01,2,0.2535211267605634,0,0.7167449139280125,0.003129890453834116,0.026604068857589983
201506,S92000003,S08000030,T101H,Emergency Department,3834,3834,NA,3746,3746,NA,1048,NA,6,NA,2544,NA,225,NA,11,NA,0,NA,0,NA,2015-06-01,2,0.2733437663015128,0.001564945226917058,0.6635367762128326,0.05868544600938967,0.0028690662493479394
201506,S92000003,S08000030,T202H,Emergency Department,2226,2226,NA,2195,2195,NA,331,NA,5,NA,1607,NA,255,NA,28,NA,0,NA,0,NA,2015-06-01,2,0.1486972147349506,0.0022461814914645105,0.7219227313566936,0.11455525606469003,0.012578616352201259
201506,S92000003,S08000030,T205H,Minor Injury Unit or Other,40,40,NA,40,40,NA,0,NA,0,NA,32,NA,5,NA,3,NA,0,NA,0,NA,2015-06-01,2,0,0,0.8,0.125,0.075
201506,S92000003,S08000030,T207H,Minor Injury Unit or Other,9,9,NA,9,9,NA,0,NA,0,NA,8,NA,0,NA,1,NA,0,NA,0,NA,2015-06-01,2,0,0,0.8888888888888888,0,0.1111111111111111
201506,S92000003,S08000030,T209H,Minor Injury Unit or Other,290,290,NA,290,290,NA,1,NA,0,NA,262,NA,26,NA,1,NA,0,NA,0,NA,2015-06-01,2,0.0034482758620689655,0,0.903448275862069,0.0896551724137931,0.0034482758620689655
201506,S92000003,S08000030,T304H,Minor Injury Unit or Other,1175,1175,NA,1174,1174,NA,0,NA,0,NA,1083,NA,88,NA,4,NA,0,NA,0,NA,2015-06-01,2,0,0,0.9217021276595745,0.0748936170212766,0.003404255319148936
201506,S92000003,S08000030,T305H,Minor Injury Unit or Other,269,269,NA,269,269,NA,0,NA,0,NA,249,NA,19,NA,1,NA,0,NA,0,NA,2015-06-01,2,0,0,0.9256505576208178,0.07063197026022305,0.0037174721189591076
201506,S92000003,S08000030,T316H,Minor Injury Unit or Other,55,55,NA,55,55,NA,0,NA,0,NA,52,NA,2,NA,1,NA,0,NA,0,NA,2015-06-01,2,0,0,0.9454545454545454,0.03636363636363636,0.01818181818181818
201506,S92000003,S08000030,T319H,Minor Injury Unit or Other,601,601,NA,601,601,NA,0,NA,0,NA,550,NA,51,NA,0,NA,0,NA,0,NA,2015-06-01,2,0,0,0.9151414309484193,0.08485856905158069,0
201506,S92000003,S08000030,T320H,Minor Injury Unit or Other,203,203,NA,203,203,NA,0,NA,0,NA,191,NA,10,NA,2,NA,0,NA,0,NA,2015-06-01,2,0,0,0.9408866995073891,0.04926108374384237,0.009852216748768473
201506,S92000003,S08000030,T357C,Minor Injury Unit or Other,551,551,NA,551,551,NA,0,NA,0,NA,514,NA,35,NA,2,NA,0,NA,0,NA,2015-06-01,2,0,0,0.9328493647912885,0.06352087114337568,0.003629764065335753
201506,S92000003,S08000028,W106H,Minor Injury Unit or Other,50,NA,z,49,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201506,S92000003,S08000028,W107H,Emergency Department,556,556,NA,547,547,NA,110,NA,0,NA,425,NA,10,NA,11,NA,0,NA,0,NA,2015-06-01,2,0.19784172661870503,0,0.7643884892086331,0.017985611510791366,0.019784172661870502
201506,S92000003,S08000028,W108H,Minor Injury Unit or Other,113,NA,z,113,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-06-01,2,NA,NA,NA,NA,NA
201507,S92000003,S08000015,A101H,Minor Injury Unit or Other,280,NA,z,276,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000015,A110H,Minor Injury Unit or Other,93,NA,z,93,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000015,A111H,Emergency Department,5872,5872,NA,5569,5569,NA,2348,NA,2,NA,3090,NA,135,NA,297,NA,24,NA,7,NA,2015-07-01,3,0.39986376021798364,3.405994550408719e-4,0.5262261580381471,0.022990463215258855,0.05057901907356948
201507,S92000003,S08000015,A210H,Emergency Department,3928,3928,NA,3776,3776,NA,1453,NA,6,NA,2281,NA,126,NA,62,NA,8,NA,0,NA,2015-07-01,3,0.36990835030549896,0.0015274949083503055,0.5807026476578412,0.03207739307535642,0.015784114052953158
201507,S92000003,S08000015,A216H,Minor Injury Unit or Other,110,NA,z,110,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000016,B103H,Minor Injury Unit or Other,15,NA,z,15,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000016,B105H,Minor Injury Unit or Other,69,NA,z,69,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000016,B114H,Minor Injury Unit or Other,10,NA,z,10,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000016,B118H,Minor Injury Unit or Other,23,NA,z,23,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000016,B120H,Emergency Department,2115,2115,NA,2054,2054,NA,659,NA,3,NA,1309,NA,130,NA,14,NA,1,NA,0,NA,2015-07-01,3,0.3115839243498818,0.0014184397163120568,0.6189125295508274,0.061465721040189124,0.006619385342789598
201507,S92000003,S08000017,Y101H,Minor Injury Unit or Other,31,NA,z,31,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000017,Y106H,Minor Injury Unit or Other,57,NA,z,57,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000017,Y109H,Minor Injury Unit or Other,1,NA,z,1,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000017,Y110H,Minor Injury Unit or Other,24,24,NA,24,24,NA,0,NA,0,NA,18,NA,6,NA,0,NA,0,NA,0,NA,2015-07-01,3,0,0,0.75,0.25,0
201507,S92000003,S08000017,Y144H,Emergency Department,1046,1046,NA,1029,1029,NA,76,NA,1,NA,912,NA,33,NA,24,NA,0,NA,0,NA,2015-07-01,3,0.07265774378585087,9.560229445506692e-4,0.8718929254302104,0.03154875717017208,0.022944550669216062
201507,S92000003,S08000017,Y146H,Emergency Department,2977,2977,NA,2891,2891,NA,1029,NA,1,NA,1826,NA,67,NA,54,NA,0,NA,0,NA,2015-07-01,3,0.34564998320456836,3.359086328518643e-4,0.6133691635875042,0.022505878401074906,0.01813906617400067
201507,S92000003,S08000029,F704H,Emergency Department,5256,5256,NA,5140,5140,NA,1327,NA,7,NA,3621,NA,151,NA,150,NA,2,NA,0,NA,2015-07-01,3,0.2524733637747336,0.0013318112633181126,0.6889269406392694,0.028729071537290714,0.028538812785388126
201507,S92000003,S08000029,F708H,Minor Injury Unit or Other,153,NA,z,153,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000029,F709H,Minor Injury Unit or Other,434,NA,z,434,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000029,F805H,Minor Injury Unit or Other,1686,1686,NA,1685,1685,NA,15,NA,0,NA,1519,NA,142,NA,10,NA,0,NA,0,NA,2015-07-01,3,0.008896797153024912,0,0.9009489916963227,0.08422301304863583,0.005931198102016607
201507,S92000003,S08000019,V201H,Minor Injury Unit or Other,1356,1356,NA,1355,1355,NA,4,NA,0,NA,946,NA,57,NA,349,NA,0,NA,0,NA,2015-07-01,3,0.0029498525073746312,0,0.6976401179941003,0.0420353982300885,0.25737463126843657
201507,S92000003,S08000019,V217H,Emergency Department,5084,5084,NA,4680,4680,NA,1370,NA,8,NA,2936,NA,30,NA,740,NA,25,NA,0,NA,2015-07-01,3,0.26947285601888277,0.0015735641227380016,0.5774980330448466,0.005900865460267506,0.14555468135326516
201507,S92000003,S08000020,N101H,Emergency Department,4851,4851,NA,4568,4568,NA,1313,NA,8,NA,3066,NA,20,NA,444,NA,6,NA,0,NA,2015-07-01,3,0.2706658420944135,0.0016491445062873633,0.6320346320346321,0.0041228612657184084,0.09152752009894867
201507,S92000003,S08000020,N121H,Emergency Department,1253,1253,NA,1234,1234,NA,282,NA,0,NA,932,NA,0,NA,39,NA,0,NA,0,NA,2015-07-01,3,0.22505985634477255,0,0.7438148443735035,0,0.03112529928172386
201507,S92000003,S08000020,N151H,Minor Injury Unit or Other,105,NA,z,105,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000020,N331H,Minor Injury Unit or Other,6,NA,z,6,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
201507,S92000003,S08000020,N332H,Minor Injury Unit or Other,24,NA,z,24,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2015-07-01,3,NA,NA,NA,NA,NA
